Frame,Wheelset,Frame_Flat_Time,Frame_Climb_Time,Frame_Aero_St,Frame_Weight_St,Frame_Price,Frame_Type,Frame_Level,Wheel_Flat_Time,Wheel_Climb_Time,Wheel_Aero_St,Wheel_Weight_St,Wheel_Price,Wheel_Level,Flat_Time,Climb_Time
Spec Tarmac,CADEX 65,3093.5,2941,2,4,0,Standard,0,3050.5,2961,4,3,241400,21,3059.2803086181602,2932.5763765318407
Trek Emonda,CADEX 65,3093.5,2938,2,4,0,Standard,0,3050.5,2961,4,3,241400,21,3059.076604914457,2929.5763765318397
Zwift Carbon,CADEX 65,3096,2987,2,3,0,Standard,0,3050.5,2961,4,3,241400,21,3065.848209852717,2978.5763765318507
Cann CAAD12,CADEX 65,3095,2970.5,2,2,184500,Standard,2,3050.5,2961,4,3,241400,21,3063.9809259021026,2962.0763765318475
Rid Helium,CADEX 65,3094,2958,2,3,461500,Standard,3,3050.5,2961,4,3,241400,21,3061.4840123218596,2949.5763765318443
Spec Allez,CADEX 65,3094.5,2973.5,2,2,127800,Standard,4,3050.5,2961,4,3,241400,21,3063.5858641737077,2965.076376531848
Spec Roub,CADEX 65,3094,2955,2,3,461500,Standard,5,3050.5,2961,4,3,241400,21,3061.2803086181566,2946.576376531844
Spec Roub S-Works,CADEX 65,3093,2946.5,2,3,745500,Standard,5,3050.5,2961,4,3,241400,21,3059.505617260134,2938.076376531842
Spec Ruby,CADEX 65,3094,2955,2,3,461500,Standard,5,3050.5,2961,4,3,241400,21,3061.2803086181566,2946.576376531844
Spec Ruby S-Works,CADEX 65,3093.5,2946.5,2,3,745500,Standard,5,3050.5,2961,4,3,241400,21,3060.104382692233,2938.076376531842
Spec Tarmac SL7,CADEX 65,3090,2958,3,3,674500,Standard,5,3050.5,2961,4,3,241400,21,3058.261790099635,2949.576376531846
Chapter2 Tere,CADEX 65,3093.5,2941.5,2,4,390500,Standard,6,3050.5,2961,4,3,241400,21,3059.3142592354443,2933.0763765318407
Ribble End,CADEX 65,3087,2966,3,3,390500,Standard,7,3050.5,2961,4,3,241400,21,3055.2124073835853,2957.5763765318466
Zwift Steel,CADEX 65,3099.5,2995.5,1,2,142000,Standard,7,3050.5,2961,4,3,241400,21,3069.499444420618,2987.07637653185
Factor One,CADEX 65,3084.5,2966,3,3,426000,Standard,8,3050.5,2961,4,3,241400,21,3052.218580223093,2957.576376531845
Focus Izalco,CADEX 65,3082.5,2950,3,3,426000,Standard,8,3050.5,2961,4,3,241400,21,3048.7370987416157,2941.576376531841
Giant TCR Disc,CADEX 65,3091,2959,2,3,305300,Standard,8,3050.5,2961,4,3,241400,21,3057.959320963836,2950.5763765318434
Cann EVO,CADEX 65,3093,2934.5,2,4,213000,Standard,9,3050.5,2961,4,3,241400,21,3058.2401851613713,2926.0763765318393
Rid Noah Fast,CADEX 65,3083.5,2964.5,3,3,426000,Standard,9,3050.5,2961,4,3,241400,21,3050.919197507045,2956.0763765318443
Canyon Aero 2021,CADEX 65,3079,2941,3,3,568000,Standard,10,3050.5,2961,4,3,241400,21,3043.934629605817,2932.5763765318384
Canyon Ult,CADEX 65,3093,2940,2,4,461500,Standard,10,3050.5,2961,4,3,241400,21,3058.6136419514937,2931.57637653184
Specialized Shiv,CADEX 65,2998,3011,4,1,710000,TT,10,3050.5,2961,4,3,241400,21,2954.1568518280624,3002.5763765318197
Specialized Shiv S-Works,CADEX 65,2998,3002,4,1,852000,TT,10,3050.5,2961,4,3,241400,21,2953.5457407169533,2993.576376531818
Spec Tarmac Pro,CADEX 65,3093,2936,2,4,408300,Standard,11,3050.5,2961,4,3,241400,21,3058.342037013223,2927.5763765318397
Cann Synapse,CADEX 65,3093.5,2951,2,3,298200,Standard,12,3050.5,2961,4,3,241400,21,3060.4099382477875,2942.576376531843
Van Rysel EDR,CADEX 65,3094.5,2960,2,3,326600,Standard,12,3050.5,2961,4,3,241400,21,3062.2185802230933,2951.5763765318447
Cervelo S3D,CADEX 65,3083.5,2972.5,3,2,468600,Standard,13,3050.5,2961,4,3,241400,21,3051.9130246675363,2964.076376531846
Giant TCR,CADEX 65,3091.5,2945.5,3,3,745500,Standard,14,3050.5,2961,4,3,241400,21,3059.209320963834,2937.0763765318443
Spec Allez Spr,CADEX 65,3083,2953,3,3,127800,Standard,14,3050.5,2961,4,3,241400,21,3049.539567877417,2944.576376531842
Cervelo P5,CADEX 65,2991,3003.5,4,1,710000,TT,15,3050.5,2961,4,3,241400,21,2945.2648765194253,2995.076376531815
Bridgestn SR9s,CADEX 65,3093,2937.5,2,4,511200,Standard,15,3050.5,2961,4,3,241400,21,3058.4438888650743,2929.0763765318397
Moots Vamoots,CADEX 65,3094.5,2975,2,2,852000,Standard,15,3050.5,2961,4,3,241400,21,3063.687716025559,2966.576376531848
Mosaic RT-1d,CADEX 65,3094.5,2975,2,2,852000,Standard,15,3050.5,2961,4,3,241400,21,3063.687716025559,2966.576376531848
Ventum One,CADEX 65,2994.5,3035,3,3,638900,Standard,15,3050.5,2961,4,3,241400,21,2949.125987630534,3026.576376531817
Chapter2 Rere,CADEX 65,3088,2963,3,3,355000,Standard,16,3050.5,2961,4,3,241400,21,3056.2062345440795,2954.576376531846
Parlee ESX,CADEX 65,3091.5,2959.5,3,3,603500,Standard,16,3050.5,2961,4,3,241400,21,3060.159938247782,2951.076376531847
Quintana Roo V-PR,CADEX 65,2998,3010,4,1,638600,TT,16,3050.5,2961,4,3,241400,21,2954.0889505934947,3001.5763765318193
Scott Foil,CADEX 65,3088,2952.5,3,3,781000,Standard,17,3050.5,2961,4,3,241400,21,3055.4932715811187,2944.0763765318443
Scott Plasma,CADEX 65,2998,3003,4,1,852000,TT,17,3050.5,2961,4,3,241400,21,2953.613641951521,2994.576376531818
Chapter2 Toa,CADEX 65,3080,2943,3,3,426000,Standard,18,3050.5,2961,4,3,241400,21,3045.2679629391496,2934.576376531839
Colnago V3RS,CADEX 65,3094,2951.5,2,3,695800,Standard,18,3050.5,2961,4,3,241400,21,3061.0426542971695,2943.0763765318434
Spec Venge,CADEX 65,3080,2963,3,3,461500,Standard,18,3050.5,2961,4,3,241400,21,3046.6259876305035,2954.5763765318425
Specialized Shiv Disc,CADEX 65,2986,3011,4,1,994000,TT,18,3050.5,2961,4,3,241400,21,2939.7864814576983,3002.5763765318143
BMC SLR01,CADEX 65,3093.5,2947,2,3,376200,Standard,19,3050.5,2961,4,3,241400,21,3060.1383333095164,2938.576376531842
Canyon Ult CFR,CADEX 65,3092,2935,2,4,639000,Standard,19,3050.5,2961,4,3,241400,21,3057.0766049144586,2926.576376531839
Uran Nuclear,CADEX 65,3077,2949,3,3,184500,Standard,19,3050.5,2961,4,3,241400,21,3042.0827777539644,2940.576376531839
Felt FR,CADEX 65,3090,2940,3,3,851900,Standard,20,3050.5,2961,4,3,241400,21,3057.039567877416,2931.576376531843
Trek Madone,CADEX 65,3079,2952,3,3,887500,Standard,20,3050.5,2961,4,3,241400,21,3044.6815431860614,2943.57637653184
Canyon Speedmax,CADEX 65,2998,3012.5,4,1,710000,TT,21,3050.5,2961,4,3,241400,21,2954.258703679914,3004.0763765318197
BMC Road,CADEX 65,3094.5,2964,2,3,780900,Standard,21,3050.5,2961,4,3,241400,21,3062.490185161364,2955.5763765318457
Giant Propel,CADEX 65,3081.5,2954.5,3,3,816500,Standard,22,3050.5,2961,4,3,241400,21,3047.8451234329737,2946.0763765318416
Liv Langma Disc,CADEX 65,3089.5,2945,3,3,745500,Standard,22,3050.5,2961,4,3,241400,21,3056.7803086181566,2936.5763765318434
Canyon Aero,CADEX 65,3081.5,2960,3,3,532500,Standard,23,3050.5,2961,4,3,241400,21,3048.218580223096,2951.5763765318425
BMC Time Machine,CADEX 65,2998,3012,4,1,781000,TT,24,3050.5,2961,4,3,241400,21,2954.22475306263,3003.5763765318197
Cervelo R5,CADEX 65,3093.5,2941.5,2,4,461500,Standard,24,3050.5,2961,4,3,241400,21,3059.3142592354443,2933.0763765318407
Pin Dogma 65.1,CADEX 65,3091.5,2972,4,1,923000,TT,25,3050.5,2961,4,3,241400,21,3063.477839482342,2963.5763765318543
Cervelo S5,CADEX 65,3079,2950,3,3,603500,Standard,25,3050.5,2961,4,3,241400,21,3044.545740716926,2941.5763765318397
Canyon Speedmax CF SLX,CADEX 65,2981,3009,4,1,891000,TT,26,3050.5,2961,4,3,241400,21,2933.6630246675777,3000.5763765318115
BMC TeamMach,CADEX 65,3089.5,2942.5,3,3,832900,Standard,26,3050.5,2961,4,3,241400,21,3056.610555531737,2934.076376531843
Trek Emonda SL,CADEX 65,3094,2943,2,3,142000,Standard,26,3050.5,2961,4,3,241400,21,3060.465493803344,2934.5763765318416
Cann SystemSix,CADEX 65,3080,2964.5,3,3,497000,Standard,27,3050.5,2961,4,3,241400,21,3046.7278394823547,2956.076376531843
Cervelo S5 2020,CADEX 65,3077,2949,3,3,852000,Standard,27,3050.5,2961,4,3,241400,21,3042.0827777539644,2940.576376531839
Cube Aerium,CADEX 65,2998.5,3010.5,4,1,248500,TT,28,3050.5,2961,4,3,241400,21,2954.721666642877,3002.0763765318193
Parlee RZ7,CADEX 65,3086,2961,3,3,511200,Standard,28,3050.5,2961,4,3,241400,21,3053.67537034655,2952.576376531845
Pin Dogma F10,CADEX 65,3086,2952.5,3,2,603500,Standard,29,3050.5,2961,4,3,241400,21,3053.548827136675,2944.076376531844
Pinarello Bolide,CADEX 65,2999,3020,3,3,958500,Standard,29,3050.5,2961,4,3,241400,21,2953.496358000905,3011.5763765318165
Spec Amira,CADEX 65,3093.5,2946,2,3,142000,Standard,31,3050.5,2961,4,3,241400,21,3060.0704320749487,2937.576376531842
Spec Amira S-Works,CADEX 65,3093.5,2940,2,4,355000,Standard,31,3050.5,2961,4,3,241400,21,3059.2124073835926,2931.57637653184
Zwift Aero,CADEX 65,3085,2968,4,1,482800,TT,31,3050.5,2961,4,3,241400,21,3055.4222839267904,2959.5763765318507
Cube Lite,CADEX 65,3094,2942,2,3,177500,Standard,32,3050.5,2961,4,3,241400,21,3060.3975925687764,2933.5763765318416
Cube Lite C:68X,CADEX 65,3093,2936,2,4,373500,Standard,32,3050.5,2961,4,3,241400,21,3058.342037013223,2927.5763765318397
Pin Dogma F12,CADEX 65,3083,2949,3,4,1029500,Standard,32,3050.5,2961,4,3,241400,21,3048.8173456551963,2940.576376531841
Trek Speed Concept SLR 9,CADEX 65,2985.5,3042,4,1,958500,TT,32,3050.5,2961,4,3,241400,21,2941.2926542971986,3033.5763765318193
Scott Plasma RC Ultimate,CADEX 65,2983,3001,4,1,1136000,TT,33,3050.5,2961,4,3,241400,21,2935.5148765194303,2992.576376531811
Scott Addict RC,CADEX 65,3082.5,2935,3,4,852000,Standard,33,3050.5,2961,4,3,241400,21,3047.26796293915,2926.576376531838
Spec Venge S-Works,CADEX 65,3077,2946,3,3,798800,Standard,33,3050.5,2961,4,3,241400,21,3041.8790740502614,2937.5763765318384
Felt IA 2.0,CADEX 65,2983,3001,4,1,1136000,TT,34,3050.5,2961,4,3,241400,21,2935.5148765194303,2992.576376531811
Felt AR,CADEX 65,3077,2946,3,3,639000,Standard,34,3050.5,2961,4,3,241400,21,3041.8790740502614,2937.5763765318384
Spec Aethos,CADEX 65,3093,2930,2,4,923000,Standard,34,3050.5,2961,4,3,241400,21,3057.9346296058166,2921.5763765318384
Diamondback Andean,CADEX 65,2998,3007.5,4,1,572900,TT,35,3050.5,2961,4,3,241400,21,2953.9191975070758,2999.076376531819
Cann SuperSix EVO,CADEX 65,3090,2940,3,4,816500,Standard,36,3050.5,2961,4,3,241400,21,3056.588950593466,2931.5763765318425
Felt IA,CADEX 65,2984,3009.5,4,1,1065000,TT,37,3050.5,2961,4,3,241400,21,2937.289567877453,3001.076376531813
Pin Dogma F8,CADEX 65,3091,2955,3,3,710000,Standard,39,3050.5,2961,4,3,241400,21,3059.2556172601285,2946.576376531846
Zwift Buffalo,CADEX 65,3106,3065.5,1,1,9500,Standard,40,3050.5,2961,4,3,241400,21,3082.4870987415884,3057.0763765318666
CADEX Tri,CADEX 65,2976.5,3006.5,4,1,1029500,TT,42,3050.5,2961,4,3,241400,21,2928.1043826922723,2998.076376531809
Zwift Safety,CADEX 65,3097,3006.5,2,2,3550000,Standard,44,3050.5,2961,4,3,241400,21,3068.820432074934,2998.076376531855
Cervelo PX-Series,CADEX 65,2984.5,3010,4,1,1065000,TT,45,3050.5,2961,4,3,241400,21,2937.922283926835,3001.576376531813
Zwift TT,CADEX 65,3016,3027,4,1,0,TT,0,3050.5,2961,4,3,241400,21,2976.7988271366917,3018.57637653183
Pinarello Bolide TT,Giant SLR 0,2999,3021,3,3,0,Standard,0,3062,2960.5,3,4,191800,22,2964.455485815677,3013.7909883494663
Spec Tarmac,Giant SLR 0,3093.5,2941,2,4,0,Standard,0,3062,2960.5,3,4,191800,22,3070.1715351983644,2933.79098834949
Trek Emonda,Giant SLR 0,3093.5,2938,2,4,0,Standard,0,3062,2960.5,3,4,191800,22,3069.9678314946614,2930.790988349489
Zwift Carbon,Giant SLR 0,3096,2987,2,3,0,Standard,0,3062,2960.5,3,4,191800,22,3076.739436432921,2979.7909883495
Cann CAAD12,Giant SLR 0,3095,2970.5,2,2,184500,Standard,2,3062,2960.5,3,4,191800,22,3074.872152482307,2963.2909883494967
Rid Helium,Giant SLR 0,3094,2958,2,3,461500,Standard,3,3062,2960.5,3,4,191800,22,3072.3752389020638,2950.7909883494935
Spec Allez,Giant SLR 0,3094.5,2973.5,2,2,127800,Standard,4,3062,2960.5,3,4,191800,22,3074.477090753912,2966.290988349497
Spec Roub,Giant SLR 0,3094,2955,2,3,461500,Standard,5,3062,2960.5,3,4,191800,22,3072.1715351983607,2947.790988349493
Spec Roub S-Works,Giant SLR 0,3093,2946.5,2,3,745500,Standard,5,3062,2960.5,3,4,191800,22,3070.396843840338,2939.2909883494913
Spec Ruby,Giant SLR 0,3094,2955,2,3,461500,Standard,5,3062,2960.5,3,4,191800,22,3072.1715351983607,2947.790988349493
Spec Ruby S-Works,Giant SLR 0,3093.5,2946.5,2,3,745500,Standard,5,3062,2960.5,3,4,191800,22,3070.995609272437,2939.2909883494913
Spec Tarmac SL7,Giant SLR 0,3090,2958,3,3,674500,Standard,5,3062,2960.5,3,4,191800,22,3069.1530166798393,2950.7909883494954
Chapter2 Tere,Giant SLR 0,3093.5,2941.5,2,4,390500,Standard,6,3062,2960.5,3,4,191800,22,3070.2054858156484,2934.29098834949
Ribble End,Giant SLR 0,3087,2966,3,3,390500,Standard,7,3062,2960.5,3,4,191800,22,3066.1036339637894,2958.790988349496
Zwift Steel,Giant SLR 0,3099.5,2995.5,1,2,142000,Standard,7,3062,2960.5,3,4,191800,22,3080.3906710008223,2988.290988349499
Factor One,Giant SLR 0,3084.5,2966,3,3,426000,Standard,8,3062,2960.5,3,4,191800,22,3063.109806803297,2958.7909883494945
Focus Izalco,Giant SLR 0,3082.5,2950,3,3,426000,Standard,8,3062,2960.5,3,4,191800,22,3059.62832532182,2942.7909883494904
Giant TCR Disc,Giant SLR 0,3091,2959,2,3,305300,Standard,8,3062,2960.5,3,4,191800,22,3068.85054754404,2951.7909883494926
Cann EVO,Giant SLR 0,3093,2934.5,2,4,213000,Standard,9,3062,2960.5,3,4,191800,22,3069.1314117415754,2927.290988349488
Rid Noah Fast,Giant SLR 0,3083.5,2964.5,3,3,426000,Standard,9,3062,2960.5,3,4,191800,22,3061.810424087249,2957.2909883494935
Canyon Aero 2021,Giant SLR 0,3079,2941,3,3,568000,Standard,10,3062,2960.5,3,4,191800,22,3054.825856186021,2933.7909883494876
Canyon Ult,Giant SLR 0,3093,2940,2,4,461500,Standard,10,3062,2960.5,3,4,191800,22,3069.504868531698,2932.790988349489
Specialized Shiv,Giant SLR 0,2998,3011,4,1,710000,TT,10,3062,2960.5,3,4,191800,22,2965.0480784082665,3003.790988349469
Specialized Shiv S-Works,Giant SLR 0,2998,3002,4,1,852000,TT,10,3062,2960.5,3,4,191800,22,2964.4369672971575,2994.790988349467
Spec Tarmac Pro,Giant SLR 0,3093,2936,2,4,408300,Standard,11,3062,2960.5,3,4,191800,22,3069.233263593427,2928.790988349489
Cann Synapse,Giant SLR 0,3093.5,2951,2,3,298200,Standard,12,3062,2960.5,3,4,191800,22,3071.3011648279917,2943.790988349492
Van Rysel EDR,Giant SLR 0,3094.5,2960,2,3,326600,Standard,12,3062,2960.5,3,4,191800,22,3073.1098068032975,2952.790988349494
Cervelo S3D,Giant SLR 0,3083.5,2972.5,3,2,468600,Standard,13,3062,2960.5,3,4,191800,22,3062.8042512477405,2965.2909883494954
Giant TCR,Giant SLR 0,3091.5,2945.5,3,3,745500,Standard,14,3062,2960.5,3,4,191800,22,3070.1005475440384,2938.2909883494935
Spec Allez Spr,Giant SLR 0,3083,2953,3,3,127800,Standard,14,3062,2960.5,3,4,191800,22,3060.4307944576212,2945.7909883494913
Cervelo P5,Giant SLR 0,2991,3003.5,4,1,710000,TT,15,3062,2960.5,3,4,191800,22,2956.1561030996295,2996.2909883494644
Bridgestn SR9s,Giant SLR 0,3093,2937.5,2,4,511200,Standard,15,3062,2960.5,3,4,191800,22,3069.3351154452785,2930.290988349489
Moots Vamoots,Giant SLR 0,3094.5,2975,2,2,852000,Standard,15,3062,2960.5,3,4,191800,22,3074.578942605763,2967.790988349497
Mosaic RT-1d,Giant SLR 0,3094.5,2975,2,2,852000,Standard,15,3062,2960.5,3,4,191800,22,3074.578942605763,2967.790988349497
Ventum One,Giant SLR 0,2994.5,3035,3,3,638900,Standard,15,3062,2960.5,3,4,191800,22,2960.017214210738,3027.7909883494663
Chapter2 Rere,Giant SLR 0,3088,2963,3,3,355000,Standard,16,3062,2960.5,3,4,191800,22,3067.0974611242837,2955.7909883494954
Parlee ESX,Giant SLR 0,3091.5,2959.5,3,3,603500,Standard,16,3062,2960.5,3,4,191800,22,3071.051164827986,2952.2909883494963
Quintana Roo V-PR,Giant SLR 0,2998,3010,4,1,638600,TT,16,3062,2960.5,3,4,191800,22,2964.980177173699,3002.7909883494685
Scott Foil,Giant SLR 0,3088,2952.5,3,3,781000,Standard,17,3062,2960.5,3,4,191800,22,3066.384498161323,2945.2909883494935
Scott Plasma,Giant SLR 0,2998,3003,4,1,852000,TT,17,3062,2960.5,3,4,191800,22,2964.504868531725,2995.790988349467
Chapter2 Toa,Giant SLR 0,3080,2943,3,3,426000,Standard,18,3062,2960.5,3,4,191800,22,3056.1591895193537,2935.790988349488
Colnago V3RS,Giant SLR 0,3094,2951.5,2,3,695800,Standard,18,3062,2960.5,3,4,191800,22,3071.9338808773737,2944.2909883494926
Spec Venge,Giant SLR 0,3080,2963,3,3,461500,Standard,18,3062,2960.5,3,4,191800,22,3057.5172142107076,2955.7909883494917
Specialized Shiv Disc,Giant SLR 0,2986,3011,4,1,994000,TT,18,3062,2960.5,3,4,191800,22,2950.6777080379024,3003.7909883494635
BMC SLR01,Giant SLR 0,3093.5,2947,2,3,376200,Standard,19,3062,2960.5,3,4,191800,22,3071.0295598897205,2939.7909883494913
Canyon Ult CFR,Giant SLR 0,3092,2935,2,4,639000,Standard,19,3062,2960.5,3,4,191800,22,3067.9678314946627,2927.790988349488
Uran Nuclear,Giant SLR 0,3077,2949,3,3,184500,Standard,19,3062,2960.5,3,4,191800,22,3052.9740043341685,2941.790988349488
Felt FR,Giant SLR 0,3090,2940,3,3,851900,Standard,20,3062,2960.5,3,4,191800,22,3067.9307944576203,2932.790988349492
Trek Madone,Giant SLR 0,3079,2952,3,3,887500,Standard,20,3062,2960.5,3,4,191800,22,3055.5727697662655,2944.7909883494895
Canyon Speedmax,Giant SLR 0,2998,3012.5,4,1,710000,TT,21,3062,2960.5,3,4,191800,22,2965.1499302601183,3005.290988349469
BMC Road,Giant SLR 0,3094.5,2964,2,3,780900,Standard,21,3062,2960.5,3,4,191800,22,3073.381411741568,2956.790988349495
Giant Propel,Giant SLR 0,3081.5,2954.5,3,3,816500,Standard,22,3062,2960.5,3,4,191800,22,3058.736350013178,2947.290988349491
Liv Langma Disc,Giant SLR 0,3089.5,2945,3,3,745500,Standard,22,3062,2960.5,3,4,191800,22,3067.6715351983607,2937.7909883494926
Canyon Aero,Giant SLR 0,3081.5,2960,3,3,532500,Standard,23,3062,2960.5,3,4,191800,22,3059.1098068033,2952.7909883494917
BMC Time Machine,Giant SLR 0,2998,3012,4,1,781000,TT,24,3062,2960.5,3,4,191800,22,2965.115979642834,3004.790988349469
Cervelo R5,Giant SLR 0,3093.5,2941.5,2,4,461500,Standard,24,3062,2960.5,3,4,191800,22,3070.2054858156484,2934.29098834949
Pin Dogma 65.1,Giant SLR 0,3091.5,2972,4,1,923000,TT,25,3062,2960.5,3,4,191800,22,3074.369066062546,2964.7909883495036
Cervelo S5,Giant SLR 0,3079,2950,3,3,603500,Standard,25,3062,2960.5,3,4,191800,22,3055.43696729713,2942.790988349489
Canyon Speedmax CF SLX,Giant SLR 0,2981,3009,4,1,891000,TT,26,3062,2960.5,3,4,191800,22,2944.554251247782,3001.790988349461
BMC TeamMach,Giant SLR 0,3089.5,2942.5,3,3,832900,Standard,26,3062,2960.5,3,4,191800,22,3067.5017821119413,2935.290988349492
Trek Emonda SL,Giant SLR 0,3094,2943,2,3,142000,Standard,26,3062,2960.5,3,4,191800,22,3071.3567203835482,2935.790988349491
Cann SystemSix,Giant SLR 0,3080,2964.5,3,3,497000,Standard,27,3062,2960.5,3,4,191800,22,3057.619066062559,2957.290988349492
Cervelo S5 2020,Giant SLR 0,3077,2949,3,3,852000,Standard,27,3062,2960.5,3,4,191800,22,3052.9740043341685,2941.790988349488
Cube Aerium,Giant SLR 0,2998.5,3010.5,4,1,248500,TT,28,3062,2960.5,3,4,191800,22,2965.6128932230813,3003.2909883494685
Parlee RZ7,Giant SLR 0,3086,2961,3,3,511200,Standard,28,3062,2960.5,3,4,191800,22,3064.5665969267543,2953.7909883494945
Pin Dogma F10,Giant SLR 0,3086,2952.5,3,2,603500,Standard,29,3062,2960.5,3,4,191800,22,3064.440053716879,2945.290988349493
Pinarello Bolide,Giant SLR 0,2999,3020,3,3,958500,Standard,29,3062,2960.5,3,4,191800,22,2964.387584581109,3012.790988349466
Spec Amira,Giant SLR 0,3093.5,2946,2,3,142000,Standard,31,3062,2960.5,3,4,191800,22,3070.961658655153,2938.7909883494913
Spec Amira S-Works,Giant SLR 0,3093.5,2940,2,4,355000,Standard,31,3062,2960.5,3,4,191800,22,3070.1036339637967,2932.790988349489
Zwift Aero,Giant SLR 0,3085,2968,4,1,482800,TT,31,3062,2960.5,3,4,191800,22,3066.3135105069946,2960.7909883495
Cube Lite,Giant SLR 0,3094,2942,2,3,177500,Standard,32,3062,2960.5,3,4,191800,22,3071.2888191489806,2934.790988349491
Cube Lite C:68X,Giant SLR 0,3093,2936,2,4,373500,Standard,32,3062,2960.5,3,4,191800,22,3069.233263593427,2928.790988349489
Pin Dogma F12,Giant SLR 0,3083,2949,3,4,1029500,Standard,32,3062,2960.5,3,4,191800,22,3059.7085722354004,2941.7909883494904
Trek Speed Concept SLR 9,Giant SLR 0,2985.5,3042,4,1,958500,TT,32,3062,2960.5,3,4,191800,22,2952.1838808774028,3034.7909883494685
Scott Plasma RC Ultimate,Giant SLR 0,2983,3001,4,1,1136000,TT,33,3062,2960.5,3,4,191800,22,2946.4061030996345,2993.7909883494603
Scott Addict RC,Giant SLR 0,3082.5,2935,3,4,852000,Standard,33,3062,2960.5,3,4,191800,22,3058.159189519354,2927.790988349487
Spec Venge S-Works,Giant SLR 0,3077,2946,3,3,798800,Standard,33,3062,2960.5,3,4,191800,22,3052.7703006304655,2938.7909883494876
Felt IA 2.0,Giant SLR 0,2983,3001,4,1,1136000,TT,34,3062,2960.5,3,4,191800,22,2946.4061030996345,2993.7909883494603
Felt AR,Giant SLR 0,3077,2946,3,3,639000,Standard,34,3062,2960.5,3,4,191800,22,3052.7703006304655,2938.7909883494876
Spec Aethos,Giant SLR 0,3093,2930,2,4,923000,Standard,34,3062,2960.5,3,4,191800,22,3068.8258561860207,2922.790988349487
Diamondback Andean,Giant SLR 0,2998,3007.5,4,1,572900,TT,35,3062,2960.5,3,4,191800,22,2964.81042408728,3000.290988349468
Cann SuperSix EVO,Giant SLR 0,3090,2940,3,4,816500,Standard,36,3062,2960.5,3,4,191800,22,3067.48017717367,2932.7909883494917
Felt IA,Giant SLR 0,2984,3009.5,4,1,1065000,TT,37,3062,2960.5,3,4,191800,22,2948.180794457657,3002.290988349462
Pin Dogma F8,Giant SLR 0,3091,2955,3,3,710000,Standard,39,3062,2960.5,3,4,191800,22,3070.1468438403326,2947.7909883494954
Zwift Buffalo,Giant SLR 0,3106,3065.5,1,1,9500,Standard,40,3062,2960.5,3,4,191800,22,3093.3783253217925,3058.2909883495154
CADEX Tri,Giant SLR 0,2976.5,3006.5,4,1,1029500,TT,42,3062,2960.5,3,4,191800,22,2938.9956092724765,2999.290988349458
Zwift Safety,Giant SLR 0,3097,3006.5,2,2,3550000,Standard,44,3062,2960.5,3,4,191800,22,3079.7116586551383,2999.2909883495045
Cervelo PX-Series,Giant SLR 0,2984.5,3010,4,1,1065000,TT,45,3062,2960.5,3,4,191800,22,2948.813510507039,3002.790988349462
Zwift TT,Giant SLR 0,3016,3027,4,1,0,TT,0,3062,2960.5,3,4,191800,22,2987.690053716896,3019.7909883494794
Pinarello Bolide TT,Mavic Comete Pro,2999,3021,3,3,0,Standard,0,3059.5,2978.5,3,1,142000,23,2962.072641045242,3035.8850906377584
Spec Tarmac,Mavic Comete Pro,3093.5,2941,2,4,0,Standard,0,3059.5,2978.5,3,1,142000,23,3067.78869042793,2955.8850906377816
Trek Emonda,Mavic Comete Pro,3093.5,2938,2,4,0,Standard,0,3059.5,2978.5,3,1,142000,23,3067.584986724227,2952.8850906377806
Zwift Carbon,Mavic Comete Pro,3096,2987,2,3,0,Standard,0,3059.5,2978.5,3,1,142000,23,3074.3565916624866,3001.8850906377916
Cann CAAD12,Mavic Comete Pro,3095,2970.5,2,2,184500,Standard,2,3059.5,2978.5,3,1,142000,23,3072.4893077118722,2985.385090637789
Rid Helium,Mavic Comete Pro,3094,2958,2,3,461500,Standard,3,3059.5,2978.5,3,1,142000,23,3069.992394131629,2972.885090637785
Spec Allez,Mavic Comete Pro,3094.5,2973.5,2,2,127800,Standard,4,3059.5,2978.5,3,1,142000,23,3072.0942459834773,2988.3850906377893
